Date,Department,NetTotalAmount,Requests,PO_count,RR_count,StudentsEnrolled_mean,StudentsEnrolled_last,ProgramCount_max,AccreditationAudit_any,GovtFundingChange_mean,TuitionPolicy_mode,month,quarter,year,is_fy_end,EnrollMoM_pct,EnrollYoY_pct,lag_1,lag_3,lag_12,roll3_mean,roll3_std,roll12_mean,roll12_std
2022-04-01,OVPAA,57950.259999999995,5.0,5.0,5.0,267.8,286.0,0.0,0.0,0.9620000000000001,Freeze,4,2,2022,0,27.111111111111107,6.7164179104477695,64128.98,80044.29000000001,43467.06,62624.380000000005,18218.866105059897,53624.61666666666,26737.562013590323
2022-05-01,OVPAA,9731.93,1.0,1.0,1.0,275.0,275.0,0.0,0.0,0.99,Freeze,5,2,2022,0,-3.8461538461538436,-0.7220216606498187,57950.259999999995,43699.869999999995,104618.59,55259.70333333333,10476.948755741487,54831.549999999996,26563.687488226555
2022-07-01,OVPAA,13427.69,1.0,1.0,1.0,260.0,260.0,0.0,0.0,1.08,Increase,7,3,2022,0,-5.454545454545457,15.555555555555545,9731.93,64128.98,54712.48,43937.056666666664,29783.169121529572,46924.32833333334,24433.324748731946
2022-08-01,OVPAA,21235.34,2.0,2.0,2.0,254.0,226.0,0.0,0.0,0.9299999999999999,Decrease,8,3,2022,0,-13.076923076923075,-1.3100436681222738,13427.69,57950.259999999995,87602.26000000001,27036.626666666663,26835.689014728723,43483.92916666667,26087.604610037404
2022-09-01,OVPAA,24862.86,2.0,2.0,2.0,291.5,309.0,0.0,0.0,0.96,Freeze,9,3,2022,0,36.72566371681416,26.639344262295083,21235.34,9731.93,58280.19,14798.32,5872.9107225206935,37953.3525,22699.057894713736
2022-10-01,OVPAA,21016.510000000002,3.0,3.0,3.0,278.6666666666667,291.0,0.0,0.0,1.0566666666666666,Freeze,10,4,2022,0,-5.825242718446599,26.521739130434785,24862.86,13427.69,36492.46,19841.963333333333,5843.535071652428,35168.575000000004,22018.257640649666
2022-11-01,OVPAA,34789.479999999996,4.0,4.0,4.0,272.25,293.0,0.0,0.0,0.985,Increase,11,4,2022,0,0.6872852233676952,18.145161290322577,21016.510000000002,21235.34,19648.39,22371.569999999996,2160.2930450053873,33878.9125,22383.861647369613
2022-12-01,OVPAA,60027.57,2.0,2.0,2.0,231.0,225.0,0.0,0.0,1.04,Freeze,12,4,2022,1,-23.208191126279864,2.7397260273972712,34789.479999999996,24862.86,29585.08,26889.61666666667,7106.6505890350345,35140.670000000006,21930.938842022413
2023-01-01,OVPAA,53552.16,4.0,4.0,4.0,276.25,275.0,0.0,0.0,0.9825,Decrease,1,1,2023,0,22.222222222222232,7.843137254901955,60027.57,21016.510000000002,21215.75,38611.18666666667,19784.331729058533,37677.54416666667,22966.163467013997
2023-02-01,OVPAA,10576.54,1.0,1.0,1.0,230.0,230.0,0.0,0.0,1.02,Freeze,2,1,2023,0,-16.36363636363637,-14.498141263940523,53552.16,34789.479999999996,80044.29000000001,49456.40333333333,13108.078185471446,40372.245,22755.153498265558
2023-03-01,OVPAA,31930.86,3.0,3.0,3.0,258.6666666666667,236.0,0.0,0.0,0.9566666666666667,Freeze,3,1,2023,0,2.60869565217392,-8.880308880308885,10576.54,60027.57,43699.869999999995,41385.42333333334,26877.001373892737,34583.26583333333,20466.23081718604
2023-04-01,OVPAA,35214.520000000004,3.0,3.0,3.0,277.6666666666667,274.0,0.0,0.0,1.0466666666666666,Freeze,4,2,2023,0,16.10169491525424,21.777777777777786,31930.86,53552.16,64128.98,32019.853333333333,21487.948214199787,33602.515,20270.697528684777
2023-05-01,OVPAA,9225.08,1.0,1.0,1.0,248.0,248.0,0.0,0.0,0.98,Decrease,5,2,2023,0,-9.48905109489051,-13.286713286713292,35214.520000000004,10576.54,57950.259999999995,25907.30666666667,13377.963622679337,31192.976666666666,17891.02353965115
2023-06-01,OVPAA,94655.86,8.0,8.0,8.0,282.25,276.0,0.0,0.0,1.03,Freeze,6,2,2023,0,11.290322580645151,0.363636363636366,9225.08,31930.86,9731.93,25456.819999999996,14152.65499189457,27132.545,16759.710794317805
2023-07-01,OVPAA,7846.53,1.0,1.0,1.0,246.0,246.0,0.0,0.0,0.93,Decrease,7,3,2023,0,-10.869565217391308,-5.384615384615388,94655.86,35214.520000000004,13427.69,46365.15333333333,43793.34436478827,34209.53916666666,24763.201206613543
2023-08-01,OVPAA,85435.69,7.0,7.0,7.0,269.7142857142857,225.0,0.0,0.0,0.9914285714285713,Increase,8,3,2023,0,-8.536585365853655,-0.4424778761061954,7846.53,9225.08,21235.34,37242.49,49726.21432497449,33744.4425,25236.886230305154
2023-09-01,OVPAA,43203.28999999999,4.0,4.0,4.0,269.25,257.0,0.0,0.0,0.9925,Freeze,9,3,2023,0,14.222222222222225,-16.828478964401295,85435.69,94655.86,24862.86,62646.02666666667,47681.144175630194,39094.47166666667,28885.256337250805
2023-10-01,OVPAA,9590.45,1.0,1.0,1.0,258.0,258.0,0.0,0.0,1.08,Freeze,10,4,2023,0,0.3891050583657574,-11.340206185567014,43203.28999999999,7846.53,21016.510000000002,45495.170000000006,38845.321118858046,40622.840833333335,28547.012325931428
2023-11-01,OVPAA,14734.24,1.0,1.0,1.0,245.0,245.0,0.0,0.0,0.94,Increase,11,4,2023,0,-5.038759689922479,-16.38225255972696,9590.45,85435.69,34789.479999999996,46076.47666666666,38004.164362350246,39670.66916666667,29437.101731100392
2023-12-01,OVPAA,66858.74,4.0,4.0,4.0,275.5,234.0,0.0,0.0,1.01,Freeze,12,4,2023,1,-4.489795918367346,4.0000000000000036,14734.24,43203.28999999999,60027.57,22509.326666666664,18105.102394685047,37999.39916666666,30296.195849625157
2024-01-01,OVPAA,63186.920000000006,4.0,4.0,4.0,269.75,254.0,0.0,0.0,1.0475,Freeze,1,1,2024,0,8.547008547008538,-7.636363636363641,66858.74,9590.45,53552.16,30394.47666666667,31683.53703775876,38568.66333333333,30807.594717893633
2024-02-01,OVPAA,80811.43,5.0,5.0,5.0,271.4,273.0,0.0,0.0,1.006,Freeze,2,1,2024,0,7.48031496062993,18.695652173913047,63186.920000000006,14734.24,10576.54,48259.966666666674,29092.117951846216,39371.560000000005,31354.28706018829
2024-03-01,OVPAA,89690.04,6.0,6.0,6.0,287.8333333333333,261.0,0.0,0.0,1.0366666666666668,Freeze,3,1,2024,0,-4.395604395604391,10.593220338983045,80811.43,66858.74,31930.86,70285.69666666667,9298.594634751746,45224.4675,32038.380140009667
2024-04-01,OVPAA,10815.75,1.0,1.0,1.0,252.0,252.0,0.0,0.0,0.96,Decrease,4,2,2024,0,-3.4482758620689613,-8.029197080291972,89690.04,63186.920000000006,35214.520000000004,77896.13,13489.92487010588,50037.73249999999,34130.08899093348
2024-05-01,OVPAA,17216.81,1.0,1.0,1.0,315.0,315.0,0.0,0.0,0.9,Freeze,5,2,2024,0,25.0,27.016129032258075,10815.75,80811.43,9225.08,60439.073333333334,43203.73933893261,48004.501666666656,35780.28999167275
2024-06-01,OVPAA,52567.27,4.0,4.0,4.0,276.5,261.0,0.0,0.0,1.005,Freeze,6,2,2024,0,-17.14285714285714,-5.434782608695654,17216.81,89690.04,94655.86,39240.86666666667,43807.33625539713,48670.479166666664,35059.99633325279
2024-07-01,OVPAA,32771.6,2.0,2.0,2.0,275.5,313.0,0.0,0.0,0.91,Freeze,7,3,2024,0,19.92337164750957,27.235772357723587,52567.27,10815.75,7846.53,26866.610000000004,22486.358878386636,45163.09666666667,32014.4082849086
2024-08-01,OVPAA,69591.05,4.0,4.0,4.0,270.0,281.0,0.0,0.0,0.985,Freeze,8,3,2024,0,-10.223642172523961,24.888888888888893,32771.6,17216.81,85435.69,34185.22666666668,17717.576324583206,47240.18583333333,30126.094344721838
2024-10-01,OVPAA,7379.2,1.0,1.0,1.0,229.0,229.0,0.0,0.0,0.93,Freeze,10,4,2024,0,-18.50533807829181,-10.89494163424124,69591.05,52567.27,43203.28999999999,51643.30666666667,18427.106548686173,45919.799166666664,28608.86814861735
2024-11-01,OVPAA,64329.59,4.0,4.0,4.0,264.0,279.0,0.0,0.0,1.045,Freeze,11,4,2024,0,21.834061135371186,8.139534883720923,7379.2,32771.6,9590.45,36580.61666666667,31280.34568352517,42934.458333333336,30710.069340044523
2024-12-01,OVPAA,46537.26,3.0,3.0,3.0,238.33333333333334,227.0,0.0,0.0,1.0233333333333334,Freeze,12,4,2024,1,-18.63799283154122,-7.346938775510203,64329.59,69591.05,14734.24,47099.94666666666,34499.62357984551,47496.05333333334,29341.907553324214
2025-01-01,OVPAA,48849.28,4.0,4.0,4.0,258.5,234.0,0.0,0.0,0.9475,Decrease,1,1,2025,0,3.083700440528636,0.0,46537.26,7379.2,66858.74,39415.350000000006,29135.509808892974,50146.305,27491.684350253825
2021-01-01,PO,34260.55,4.0,4.0,4.0,524.75,577.0,0.0,0.0,1.005,Freeze,1,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,PO,107457.76,7.0,7.0,7.0,555.0,531.0,0.0,0.0,1.0214285714285716,Freeze,3,1,2021,0,-7.9722703639514725,0.0,34260.55,0.0,0.0,34260.55,0.0,34260.55,0.0
2021-04-01,PO,78237.77,4.0,4.0,4.0,533.0,537.0,0.0,0.0,1.0150000000000001,Freeze,4,2,2021,0,1.1299435028248483,0.0,107457.76,0.0,0.0,70859.155,51758.24355493576,70859.155,51758.24355493576
2021-05-01,PO,51007.29,3.0,3.0,3.0,525.6666666666666,549.0,0.0,0.0,1.0333333333333334,Freeze,5,2,2021,0,2.2346368715083775,0.0,78237.77,34260.55,0.0,73318.69333333334,36845.703608228636,73318.69333333334,36845.703608228636
2021-06-01,PO,86813.11,8.0,8.0,8.0,542.5,574.0,0.0,0.0,1.03375,Decrease,6,2,2021,0,4.553734061930781,0.0,51007.29,107457.76,0.0,78900.94,28231.077497004957,67740.8425,32086.138168986483
2021-07-01,PO,19127.85,2.0,2.0,2.0,505.5,518.0,0.0,0.0,1.1,Freeze,7,3,2021,0,-9.756097560975608,0.0,86813.11,78237.77,0.0,72019.39,18695.330268181933,71555.296,29066.999750022012
2021-08-01,PO,43215.3,4.0,4.0,4.0,512.5,522.0,0.0,0.0,1.0225,Freeze,8,3,2021,0,0.7722007722007707,0.0,19127.85,51007.29,0.0,52316.08333333334,33861.60525298428,62817.388333333336,33675.19208440208
2021-09-01,PO,26252.9,2.0,2.0,2.0,545.0,580.0,0.0,0.0,0.97,Freeze,9,3,2021,0,11.111111111111116,0.0,43215.3,86813.11,0.0,49718.753333333334,34308.086280948875,60017.090000000004,31621.308694573345
2021-10-01,PO,1729.53,1.0,1.0,1.0,589.0,589.0,0.0,0.0,0.96,Increase,10,4,2021,0,1.551724137931032,0.0,26252.9,19127.85,0.0,29532.016666666666,12373.995573816546,55796.56625,31615.91132394886
2021-11-01,PO,15804.7,2.0,2.0,2.0,558.0,574.0,0.0,0.0,0.995,Decrease,11,4,2021,0,-2.5466893039049254,0.0,1729.53,43215.3,0.0,23732.57666666667,20857.40397081169,49789.11777777778,34632.71649836277
2021-12-01,PO,18554.53,1.0,1.0,1.0,572.0,572.0,0.0,0.0,1.03,Increase,12,4,2021,1,-0.34843205574912606,0.0,15804.7,26252.9,0.0,14595.710000000001,12306.305767950735,46390.676,34375.131519704504
2022-01-01,PO,9302.69,1.0,1.0,1.0,544.0,544.0,0.0,0.0,1.05,Freeze,1,1,2022,0,-4.895104895104896,0.0,18554.53,1729.53,0.0,12029.586666666668,9025.451055744012,43860.11727272728,33673.813304869735
2022-02-01,PO,34027.12,2.0,2.0,2.0,528.0,510.0,0.0,0.0,1.025,Increase,2,1,2022,0,-6.25,-11.611785095320625,9302.69,15804.7,34260.55,14553.973333333335,4751.039227624922,40980.33166666667,33620.81987938097
2022-03-01,PO,80796.08,4.0,4.0,4.0,547.5,543.0,0.0,0.0,0.975,Decrease,3,1,2022,0,6.470588235294117,2.259887005649719,34027.12,18554.53,107457.76,20628.113333333335,12491.964240520028,40960.87916666667,33625.128548610366
2022-04-01,PO,78404.22,5.0,5.0,5.0,527.0,486.0,0.0,0.0,1.018,Freeze,4,2,2022,0,-10.497237569060768,-9.49720670391061,80796.08,9302.69,78237.77,41375.29666666667,36308.717667613,38739.0725,29453.99021512153
2022-05-01,PO,36725.729999999996,2.0,2.0,2.0,541.5,530.0,0.0,0.0,0.98,Freeze,5,2,2022,0,9.053497942386834,-3.4608378870673917,78404.22,34027.12,51007.29,64409.13999999999,26338.766163683515,38752.943333333336,29474.314624952018
2022-06-01,PO,51404.41,3.0,3.0,3.0,552.6666666666666,551.0,0.0,0.0,1.01,Decrease,6,2,2022,0,3.9622641509434064,-4.006968641114983,36725.729999999996,80796.08,86813.11,65308.676666666666,24782.43084681229,37562.81333333333,29221.771331704138
2022-07-01,PO,41382.68,4.0,4.0,4.0,534.25,501.0,0.0,0.0,0.9975,Freeze,7,3,2022,0,-9.074410163339387,-3.2818532818532864,51404.41,78404.22,19127.85,55511.45333333333,21140.60041428419,34612.08833333334,25324.34663539662
2022-09-01,PO,12783.98,1.0,1.0,1.0,553.0,553.0,0.0,0.0,0.98,Freeze,9,3,2022,0,10.379241516966076,5.9386973180076685,41382.68,36725.729999999996,43215.3,43170.939999999995,7500.954406360491,36466.6575,24898.619915812098
2022-10-01,PO,6405.04,1.0,1.0,1.0,577.0,577.0,0.0,0.0,1.03,Freeze,10,4,2022,0,4.33996383363473,-0.5172413793103403,12783.98,51404.41,26252.9,35190.35666666667,20041.034268336352,33930.714166666665,25686.05377832048
2022-11-01,PO,12761.14,2.0,2.0,2.0,518.5,501.0,0.0,0.0,0.985,Freeze,11,4,2022,0,-13.171577123050259,-14.940577249575549,6405.04,41382.68,1729.53,20190.566666666662,18627.98887509146,32276.725833333334,26838.562359547454
2022-12-01,PO,44314.26,3.0,3.0,3.0,522.6666666666666,519.0,0.0,0.0,0.9499999999999998,Freeze,12,4,2022,1,3.592814371257491,-9.581881533101043,12761.14,12783.98,15804.7,10650.053333333328,3676.3071235318175,33196.026666666665,25868.51064636601
2023-01-01,PO,67324.13,4.0,4.0,4.0,536.5,580.0,0.0,0.0,0.9924999999999999,Freeze,1,1,2023,0,11.753371868978801,1.3986013986013957,44314.26,6405.04,18554.53,21160.146666666664,20302.332993824413,35571.823333333334,25431.552030149596
2023-02-01,PO,21038.27,2.0,2.0,2.0,512.5,472.0,0.0,0.0,0.92,Freeze,2,1,2023,0,-18.620689655172416,-13.235294117647056,67324.13,12761.14,9302.69,41466.51,27392.740452205562,39635.956666666665,26345.28899500262
2023-03-01,PO,36624.93,3.0,3.0,3.0,517.3333333333334,496.0,0.0,0.0,0.9733333333333333,Decrease,3,1,2023,0,5.084745762711873,-2.7450980392156876,21038.27,44314.26,34027.12,44225.55333333334,23143.05750412923,40613.92166666667,25314.578391831434
2023-04-01,PO,25668.559999999998,2.0,2.0,2.0,515.5,505.0,0.0,0.0,1.0550000000000002,Freeze,4,2,2023,0,1.814516129032251,-6.998158379373853,36624.93,67324.13,80796.08,41662.44333333333,23550.533208879417,40830.40583333333,25264.186625458027
2023-05-01,PO,10097.95,1.0,1.0,1.0,536.0,536.0,0.0,0.0,0.96,Freeze,5,2,2023,0,6.138613861386144,10.288065843621407,25668.559999999998,21038.27,78404.22,27777.253333333327,8004.432095372633,36236.44583333334,22157.377634475062
2023-06-01,PO,24171.27,2.0,2.0,2.0,516.0,500.0,0.0,0.0,0.98,Freeze,6,2,2023,0,-6.716417910447758,-5.660377358490565,10097.95,36624.93,36725.729999999996,24130.479999999992,13330.207595716505,30544.256666666668,18869.72273283041
2023-07-01,PO,7194.71,1.0,1.0,1.0,565.0,565.0,0.0,0.0,0.97,Decrease,7,3,2023,0,12.99999999999999,2.5408348457350183,24171.27,25668.559999999998,51404.41,19979.259999999995,8590.15045404316,29498.051666666666,18843.85746026676
2023-08-01,PO,32826.21,3.0,3.0,3.0,493.6666666666667,490.0,0.0,0.0,1.03,Freeze,8,3,2023,0,-13.27433628318584,-2.1956087824351322,7194.71,10097.95,41382.68,13821.309999999996,9080.11313947121,25813.91,18489.988249276455
2023-09-01,PO,8324.02,1.0,1.0,1.0,484.0,484.0,0.0,0.0,0.97,Freeze,9,3,2023,0,-1.224489795918371,-12.477396021699816,32826.21,24171.27,12783.98,21397.396666666664,13038.950418439794,25100.870833333334,17993.33455826171
2023-10-01,PO,22659.769999999997,2.0,2.0,2.0,503.0,536.0,0.0,0.0,0.94,Increase,10,4,2023,0,10.743801652892571,-7.105719237435004,8324.02,7194.71,6405.04,16114.97999999999,14483.360844558758,24729.2075,18314.078772812067
2023-11-01,PO,24594.24,2.0,2.0,2.0,519.5,479.0,0.0,0.0,0.9550000000000001,Freeze,11,4,2023,0,-10.634328358208956,-4.3912175648702645,22659.769999999997,32826.21,12761.14,21269.99999999999,12310.074093550287,26083.76833333333,17414.596100158895
2023-12-01,PO,10806.43,1.0,1.0,1.0,562.0,562.0,0.0,0.0,0.98,Increase,12,4,2023,1,17.327766179540703,8.285163776493265,24594.24,8324.02,44314.26,18526.00999999999,8887.96903208477,27069.86,16919.616045222334
2024-01-01,PO,45587.19,3.0,3.0,3.0,499.6666666666667,514.0,0.0,0.0,1.02,Freeze,1,1,2024,0,-8.540925266903908,-11.379310344827587,10806.43,22659.769999999997,67324.13,19353.479999999992,7464.89057669956,24277.540833333333,16576.469484723566
2024-02-01,PO,57487.84,5.0,5.0,5.0,525.4,506.0,0.0,0.0,0.9719999999999999,Freeze,2,1,2024,0,-1.5564202334630295,7.203389830508478,45587.19,24594.24,21038.27,26995.953333333327,17514.322331909716,22466.129166666666,12001.100360030194
2024-03-01,PO,79658.9,4.0,4.0,4.0,523.0,550.0,0.0,0.0,1.005,Freeze,3,1,2024,0,8.695652173913038,10.88709677419355,57487.84,10806.43,36624.93,37960.48666666666,24257.235264927273,25503.593333333334,15661.3528194698
2024-04-01,PO,48435.25,4.0,4.0,4.0,503.5,501.0,0.0,0.0,1.0,Freeze,4,2,2024,0,-8.90909090909091,-0.7920792079207928,79658.9,45587.19,25668.559999999998,60911.30999999999,17291.91908700992,29089.757499999996,22059.51438359219
2024-05-01,PO,80000.25,5.0,5.0,5.0,510.6,526.0,0.0,0.0,1.01,Freeze,5,2,2024,0,4.990019960079839,-1.8656716417910446,48435.25,57487.84,10097.95,61860.66333333332,16064.565595092552,30986.98166666667,22708.01599858029
2024-06-01,PO,22708.83,1.0,1.0,1.0,531.0,531.0,0.0,0.0,1.02,Freeze,6,2,2024,0,0.9505703422053147,6.2000000000000055,80000.25,79658.9,24171.27,69364.79999999999,18126.32553380574,36812.17333333333,25639.012230677374
2024-07-01,PO,22969.29,1.0,1.0,1.0,525.0,525.0,0.0,0.0,1.06,Decrease,7,3,2024,0,-1.1299435028248594,-7.079646017699115,22708.83,48435.25,7194.71,50381.44333333332,28695.251397611617,36690.30333333333,25707.94369335083
2024-08-01,PO,99233.61,6.0,6.0,6.0,528.3333333333334,537.0,0.0,0.0,1.0183333333333333,Freeze,8,3,2024,0,2.285714285714291,9.591836734693882,22969.29,80000.25,32826.21,41892.789999999986,33002.28538437298,38004.85166666667,24434.36810445775
2024-09-01,PO,22786.96,2.0,2.0,2.0,474.5,466.0,0.0,0.0,1.065,Decrease,9,3,2024,0,-13.221601489757917,-3.7190082644628086,99233.61,22708.83,8324.02,48303.909999999996,44106.60626732008,43538.801666666666,30033.41938212038
2024-10-01,PO,39164.06,4.0,4.0,4.0,505.25,497.0,0.0,0.0,1.0350000000000001,Freeze,10,4,2024,0,6.652360515021449,-7.276119402985071,22786.96,22969.29,22659.769999999997,48329.95333333333,44083.95408292719,44744.04666666667,28754.75577457922
2024-11-01,PO,34911.08,4.0,4.0,4.0,518.75,527.0,0.0,0.0,0.9724999999999999,Freeze,11,4,2024,0,6.036217303822933,10.020876826722347,39164.06,99233.61,24594.24,53728.20999999999,40250.57046766541,46119.40416666667,27986.87590556638
2024-12-01,PO,61522.86,3.0,3.0,3.0,507.0,527.0,0.0,0.0,1.0466666666666666,Decrease,12,4,2024,1,0.0,-6.227758007117434,34911.08,22786.96,10806.43,32287.366666666658,8497.955921522089,46979.14083333334,27418.211474526284
2025-01-01,PO,43209.96,3.0,3.0,3.0,538.3333333333334,518.0,0.0,0.0,0.9700000000000001,Freeze,1,1,2025,0,-1.7077798861480087,0.7782101167315147,61522.86,39164.06,45587.19,45199.333333333336,14295.632264721009,51205.51,25150.546582261937
2021-01-01,QAEO,8217.16,1.0,1.0,1.0,443.0,443.0,0.0,0.0,1.01,Freeze,1,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,QAEO,32754.15,3.0,3.0,3.0,482.0,493.0,0.0,0.0,1.0666666666666667,Freeze,2,1,2021,0,11.28668171557563,0.0,8217.16,0.0,0.0,8217.16,0.0,8217.16,0.0
2021-03-01,QAEO,69416.12,4.0,4.0,4.0,478.25,472.0,0.0,0.0,0.975,Freeze,3,1,2021,0,-4.259634888438136,0.0,32754.15,0.0,0.0,20485.655,17350.272018906508,20485.655,17350.272018906508
2021-04-01,QAEO,38231.27,2.0,2.0,2.0,461.0,456.0,0.0,0.0,1.01,Increase,4,2,2021,0,-3.3898305084745783,0.0,69416.12,8217.16,0.0,36795.81,30799.016833936435,36795.81,30799.016833936435
2021-05-01,QAEO,11901.68,1.0,1.0,1.0,485.0,485.0,0.0,0.0,1.01,Increase,5,2,2021,0,6.359649122807021,0.0,38231.27,32754.15,0.0,46800.51333333333,19776.222074745052,37154.674999999996,25157.532238098527
2021-06-01,QAEO,29383.79,2.0,2.0,2.0,458.0,424.0,0.0,0.0,1.0,Freeze,6,2,2021,0,-12.577319587628866,0.0,11901.68,69416.12,0.0,39849.689999999995,28791.3557270355,32104.076,24540.147157815292
2021-07-01,QAEO,27536.800000000003,2.0,2.0,2.0,435.0,425.0,0.0,0.0,0.97,Increase,7,3,2021,0,0.2358490566037652,0.0,29383.79,38231.27,0.0,26505.579999999998,13398.690122362708,31650.694999999996,21977.451717811826
2021-08-01,QAEO,52818.99,5.0,5.0,5.0,462.2,464.0,0.0,0.0,0.9600000000000002,Increase,8,3,2021,0,9.176470588235297,0.0,27536.800000000003,11901.68,0.0,22940.756666666668,9604.621452948231,31062.995714285713,20122.741359639887
2021-10-01,QAEO,29409.83,2.0,2.0,2.0,463.5,484.0,0.0,0.0,1.02,Decrease,10,4,2021,0,4.31034482758621,0.0,52818.99,29383.79,0.0,36579.86,14093.787652107578,33782.494999999995,20155.489133242514
2021-11-01,QAEO,11087.73,1.0,1.0,1.0,507.0,507.0,0.0,0.0,0.91,Decrease,11,4,2021,0,4.752066115702469,0.0,29409.83,27536.800000000003,0.0,36588.54,14087.146295367987,33296.64333333333,18909.99050775145
2021-12-01,QAEO,30037.82,2.0,2.0,2.0,493.5,516.0,0.0,0.0,1.01,Freeze,12,4,2021,1,1.775147928994092,0.0,11087.73,52818.99,0.0,31105.516666666666,20917.242415063545,31075.752,19161.924562147135
2022-01-01,QAEO,39269.7,3.0,3.0,3.0,450.0,424.0,0.0,0.0,1.03,Increase,1,1,2022,0,-17.829457364341085,0.0,30037.82,29409.83,0.0,23511.793333333335,10764.135132142927,30981.394545454543,18181.291325271348
2022-02-01,QAEO,62564.27,5.0,5.0,5.0,464.2,465.0,0.0,0.0,1.02,Decrease,2,1,2022,0,9.669811320754707,4.966139954853266,39269.7,11087.73,8217.16,26798.416666666668,14367.53836734858,31672.086666666666,17499.519168916577
2022-03-01,QAEO,35333.880000000005,3.0,3.0,3.0,460.3333333333333,458.0,0.0,0.0,1.01,Freeze,3,1,2022,0,-1.505376344086018,-7.099391480730222,62564.27,30037.82,32754.15,43957.263333333336,16762.232097892964,36201.012500000004,17905.368058189662
2022-04-01,QAEO,78409.51000000001,5.0,5.0,5.0,475.6,471.0,0.0,0.0,0.97,Freeze,4,2,2022,0,2.8384279475982543,-0.21186440677966045,35333.880000000005,39269.7,69416.12,45722.61666666667,14717.460209500587,36415.99,17875.68366668226
2022-05-01,QAEO,52462.63,5.0,5.0,5.0,478.4,509.0,0.0,0.0,1.018,Freeze,5,2,2022,0,8.067940552016983,11.622807017543856,78409.51000000001,62564.27,38231.27,58769.22000000001,21787.135616025796,37165.43916666667,19499.761736065797
2022-06-01,QAEO,76426.45000000001,6.0,6.0,6.0,460.6666666666667,429.0,0.0,0.0,1.0166666666666668,Freeze,6,2,2022,0,-15.717092337917482,-11.546391752577323,52462.63,35333.880000000005,11901.68,55402.006666666675,21687.725246452963,38351.385833333334,19996.904768371925
2022-07-01,QAEO,67541.89,5.0,5.0,5.0,456.2,460.0,0.0,0.0,1.036,Freeze,7,3,2022,0,7.226107226107237,8.490566037735858,76426.45000000001,78409.51000000001,29383.79,69099.53000000001,14442.05535747595,43728.450000000004,20893.252385019176
2022-08-01,QAEO,10369.83,1.0,1.0,1.0,419.0,419.0,0.0,0.0,1.06,Freeze,8,3,2022,0,-8.913043478260875,-1.4117647058823568,67541.89,52462.63,27536.800000000003,65476.99000000001,12114.620351278028,46908.291666666664,21408.965592782446
2022-09-01,QAEO,36279.97,4.0,4.0,4.0,457.0,459.0,0.0,0.0,0.9850000000000001,Freeze,9,3,2022,0,9.54653937947494,-1.0775862068965525,10369.83,76426.45000000001,52818.99,51446.05666666667,35849.353543361605,45477.71083333334,23310.2155495059
2022-10-01,QAEO,7475.55,1.0,1.0,1.0,424.0,424.0,0.0,0.0,1.07,Freeze,10,4,2022,0,-7.625272331154687,-12.396694214876035,36279.97,67541.89,29409.83,38063.89666666667,28627.7471507091,44099.45916666667,23325.63311693206
2022-11-01,QAEO,31203.85,3.0,3.0,3.0,484.3333333333333,457.0,0.0,0.0,1.0066666666666666,Freeze,11,4,2022,0,7.783018867924518,-9.861932938856011,7475.55,10369.83,11087.73,18041.783333333336,15860.889125321222,42271.6025,25352.72902834297
2022-12-01,QAEO,29900.489999999998,3.0,3.0,3.0,464.3333333333333,441.0,0.0,0.0,0.98,Freeze,12,4,2022,1,-3.5010940919037226,-14.534883720930235,31203.85,36279.97,30037.82,24986.456666666665,15375.813402227963,43947.94583333333,23715.566960199743
2023-01-01,QAEO,28914.19,2.0,2.0,2.0,486.5,503.0,0.0,0.0,1.045,Freeze,1,1,2023,0,14.058956916099774,18.632075471698116,29900.489999999998,7475.55,39269.7,22859.963333333333,13339.221005386073,43936.50166666667,23722.921638525375
2023-02-01,QAEO,89077.66,5.0,5.0,5.0,472.4,469.0,0.0,0.0,1.022,Freeze,2,1,2023,0,-6.759443339960236,0.8602150537634357,28914.19,31203.85,62564.27,30006.176666666666,1148.4829047631026,43073.5425,24093.570529534576
2023-03-01,QAEO,75058.48,4.0,4.0,4.0,438.75,425.0,0.0,0.0,1.0075,Freeze,3,1,2023,0,-9.3816631130064,-7.20524017467249,89077.66,29900.489999999998,35333.880000000005,49297.44666666668,34454.204773244055,45282.99166666667,27074.66432346563
2023-04-01,QAEO,48524.7,4.0,4.0,4.0,462.25,441.0,0.0,0.0,0.9825,Freeze,4,2,2023,0,3.7647058823529367,-6.369426751592355,75058.48,28914.19,78409.51000000001,64350.11000000001,31478.765408651267,48593.375,28154.610730556924
2023-05-01,QAEO,132399.41999999998,7.0,7.0,7.0,435.7142857142857,415.0,0.0,0.0,0.9985714285714286,Freeze,5,2,2023,0,-5.895691609977327,-18.46758349705304,48524.7,89077.66,52462.63,70886.94666666667,20595.798332517563,46102.97416666666,26553.68629343287
2023-06-01,QAEO,38648.15,3.0,3.0,3.0,470.0,487.0,0.0,0.0,1.0066666666666666,Decrease,6,2,2023,0,17.34939759036145,13.519813519813528,132399.41999999998,75058.48,76426.45000000001,85327.53333333333,42869.94583670164,52764.37333333333,36469.440866573445
